2025-09-10T16:04:00Z,9
2025-09-10T16:05:00Z,1
2025-09-10T16:06:00Z,0
2025-09-10T16:07:00Z,1
2025-09-10T16:08:00Z,8
2025-09-10T16:09:00Z,0
2025-09-10T16:10:00Z,6
2025-09-10T16:11:00Z,4
2025-09-10T16:12:00Z,5
2025-09-10T16:13:00Z,3
2025-09-10T16:14:00Z,3
2025-09-10T16:15:00Z,0
2025-09-10T16:16:00Z,0
2025-09-10T16:17:00Z,0
2025-09-10T16:18:00Z,7
2025-09-10T16:19:00Z,3
2025-09-10T16:20:00Z,0
2025-09-10T16:21:00Z,0
2025-09-10T16:22:00Z,0
2025-09-10T16:23:00Z,0
2025-09-10T16:24:00Z,0
2025-09-10T16:25:00Z,0
2025-09-10T16:26:00Z,3
2025-09-10T16:27:00Z,7
2025-09-10T16:28:00Z,0
2025-09-10T16:29:00Z,0
2025-09-10T16:30:00Z,0
2025-09-10T16:31:00Z,0
2025-09-10T16:32:00Z,0
2025-09-10T16:33:00Z,0
2025-09-10T16:34:00Z,0
2025-09-10T16:35:00Z,0
2025-09-10T16:36:00Z,8
2025-09-10T16:37:00Z,1
2025-09-10T16:38:00Z,0
2025-09-10T16:39:00Z,0
2025-09-10T16:40:00Z,0
2025-09-10T16:41:00Z,0
2025-09-10T16:42:00Z,0
2025-09-10T16:43:00Z,0
2025-09-10T16:44:00Z,4
2025-09-10T16:45:00Z,4
2025-09-10T16:46:00Z,6
2025-09-10T16:47:00Z,4
2025-09-10T16:48:00Z,0
2025-09-10T16:49:00Z,13
2025-09-10T16:50:00Z,21
2025-09-10T16:51:00Z,10
2025-09-10T16:52:00Z,0
2025-09-10T16:53:00Z,0
2025-09-10T16:54:00Z,0
2025-09-10T16:55:00Z,8
2025-09-10T16:56:00Z,2
2025-09-10T16:57:00Z,0
2025-09-10T16:58:00Z,0
2025-09-10T16:59:00Z,0
2025-09-10T17:00:00Z,7
2025-09-10T17:01:00Z,7
2025-09-10T17:02:00Z,7
2025-09-10T17:03:00Z,2
2025-09-10T17:04:00Z,0
2025-09-10T17:05:00Z,0
2025-09-10T17:06:00Z,5
2025-09-10T17:07:00Z,7
2025-09-10T17:08:00Z,3
2025-09-10T17:09:00Z,4
2025-09-10T17:10:00Z,8
2025-09-10T17:11:00Z,1
2025-09-10T17:12:00Z,0
2025-09-10T17:13:00Z,0
2025-09-10T17:14:00Z,0
2025-09-10T17:15:00Z,2
2025-09-10T17:16:00Z,3
2025-09-10T17:17:00Z,0
2025-09-10T17:18:00Z,0
2025-09-10T17:19:00Z,0
2025-09-10T17:20:00Z,6
2025-09-10T17:21:00Z,3
2025-09-10T17:22:00Z,16
2025-09-10T17:23:00Z,5
2025-09-10T17:24:00Z,0
2025-09-10T17:25:00Z,0
2025-09-10T17:26:00Z,0
2025-09-10T17:27:00Z,12
2025-09-10T17:28:00Z,12
2025-09-10T17:29:00Z,15
2025-09-10T17:30:00Z,1
2025-09-10T17:31:00Z,0
2025-09-10T17:32:00Z,0
2025-09-10T17:33:00Z,0
2025-09-10T17:34:00Z,10
2025-09-10T17:35:00Z,2
2025-09-10T17:36:00Z,0
2025-09-10T17:37:00Z,0
2025-09-10T17:38:00Z,0
2025-09-10T17:39:00Z,4
2025-09-10T17:40:00Z,5
2025-09-10T17:41:00Z,2
2025-09-10T17:42:00Z,7
2025-09-10T17:43:00Z,7
2025-09-10T17:44:00Z,0
2025-09-10T17:45:00Z,0
2025-09-10T17:46:00Z,18
2025-09-10T17:47:00Z,3
2025-09-10T17:48:00Z,2
2025-09-10T17:49:00Z,1
2025-09-10T17:50:00Z,0
2025-09-10T17:51:00Z,0
2025-09-10T17:52:00Z,0
2025-09-10T17:53:00Z,0
2025-09-10T17:54:00Z,0
2025-09-10T17:55:00Z,0
2025-09-10T17:56:00Z,0
2025-09-10T17:57:00Z,0
2025-09-10T17:58:00Z,0
2025-09-10T17:59:00Z,4
2025-09-10T18:00:00Z,5
2025-09-10T18:01:00Z,0
2025-09-10T18:02:00Z,1
2025-09-10T18:03:00Z,4
2025-09-10T18:04:00Z,5
2025-09-10T18:05:00Z,0
2025-09-10T18:06:00Z,0
2025-09-10T18:07:00Z,0
2025-09-10T18:08:00Z,0
2025-09-10T18:09:00Z,0
2025-09-10T18:10:00Z,0
2025-09-10T18:11:00Z,0
2025-09-10T18:12:00Z,0
2025-09-10T18:13:00Z,0
2025-09-10T18:14:00Z,0
2025-09-10T18:15:00Z,0
2025-09-10T18:16:00Z,0
2025-09-10T18:17:00Z,0
2025-09-10T18:18:00Z,0
2025-09-10T18:19:00Z,0
2025-09-10T18:20:00Z,0
2025-09-10T18:21:00Z,0
2025-09-10T18:22:00Z,0
2025-09-10T18:23:00Z,0
2025-09-10T18:24:00Z,13
2025-09-10T18:25:00Z,13
2025-09-10T18:26:00Z,37
2025-09-10T18:27:00Z,40
2025-09-10T18:28:00Z,16
2025-09-10T18:29:00Z,2
2025-09-10T18:30:00Z,8
2025-09-10T18:31:00Z,19
2025-09-10T18:32:00Z,0
2025-09-10T18:33:00Z,0
2025-09-10T18:34:00Z,0
2025-09-10T18:35:00Z,0
2025-09-10T18:36:00Z,0
2025-09-10T18:37:00Z,0
2025-09-10T18:38:00Z,0
2025-09-10T18:39:00Z,0
2025-09-10T18:40:00Z,0
2025-09-10T18:41:00Z,0
2025-09-10T18:42:00Z,0
2025-09-10T18:43:00Z,0
2025-09-10T18:44:00Z,0
2025-09-10T18:45:00Z,0
2025-09-10T18:46:00Z,0
2025-09-10T18:47:00Z,0
2025-09-10T18:48:00Z,0
2025-09-10T18:49:00Z,0
2025-09-10T18:50:00Z,0
2025-09-10T18:51:00Z,0
2025-09-10T18:52:00Z,0
2025-09-10T18:53:00Z,0
2025-09-10T18:54:00Z,0
2025-09-10T18:55:00Z,0
2025-09-10T18:56:00Z,0
2025-09-10T18:57:00Z,2
2025-09-10T18:58:00Z,4
2025-09-10T18:59:00Z,4
2025-09-10T19:00:00Z,0
2025-09-10T19:01:00Z,0
2025-09-10T19:02:00Z,0
2025-09-10T19:03:00Z,0
2025-09-10T19:04:00Z,0
2025-09-10T19:05:00Z,0
2025-09-10T19:06:00Z,0
2025-09-10T19:07:00Z,0
2025-09-10T19:08:00Z,0
2025-09-10T19:09:00Z,0
2025-09-10T19:10:00Z,0
2025-09-10T19:11:00Z,0
2025-09-10T19:12:00Z,0
2025-09-10T19:13:00Z,8
2025-09-10T19:14:00Z,2
2025-09-10T19:15:00Z,5
2025-09-10T19:16:00Z,0
2025-09-10T19:17:00Z,0
2025-09-10T19:18:00Z,6
2025-09-10T19:19:00Z,4
2025-09-10T19:20:00Z,1
2025-09-10T19:21:00Z,13
2025-09-10T19:22:00Z,7
2025-09-10T19:23:00Z,2
